Fiscal Quarter,Week Start,Month,Team,Sales Manager,Rep ID,Rep Name,Vendor,Product Codes,Units,Revenue
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123552,AR,V 5,4L41R70959 ,1,$102 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123552,AR,V 4,5WS1C40283 ,1,$68 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123552,AR,V 2,5MS1Q52207 ,2,$487 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123552,AR,V 2,5MS1Q52208 ,2,$295 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123552,AR,V 2,SAASPCMS01 ,1,$145 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123647,AR,V 3,4L41R48670 ,2,$253 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123647,AR,V 13,4L41T87583 ,1,$61 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123647,AR,V 2,5MS1H14180 ,1,$77 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123647,AR,V 2,5MS1Q52207 ,1,$168 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123647,AR,V 2,5MS1Q52208 ,2,$289 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123647,AR,V 8,4L41T85490 ,1,$97 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123520,AR,V 2,5MS1Q52208 ,1,$145 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123491,AR,V 3,4L41R48670 ,1,$121 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123491,AR,V 4,5WS1G38108 ,1,$105 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123491,AR,V 2,5MS1Q52208 ,3,$429 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123613,AR,V 4,5WS1C40285 ,1,$58 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123613,AR,V 2,5MS1H14180 ,1,$78 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123613,AR,V 2,5MS1Q52208 ,2,$276 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123614,AR,V 3,4L41R48670 ,1,$119 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123614,AR,V 2,5MS1Q52207 ,1,$226 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123614,AR,V 2,5MS1Q52208 ,1,$137 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123904,AR,V 3,4L41R48670 ,1,$116 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123904,AR,V 11,4L41J60954 ,1,$66 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123904,AR,V 2,5MS1H14180 ,1,$71 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123904,AR,V 2,5MS1Q52208 ,1,$145 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123512,AR,V 2,5MS1Q52207 ,1,$240 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123512,AR,V 2,5MS1Q52208 ,2,$291 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123474,AR,V 4,5WS0X58671 ,1,$30 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123474,AR,V 4,5WS0X58672 ,1,$60 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123544,AR,V 4,5WS1G38109 ,1,$49 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123544,AR,V 2,5MS1Q52208 ,1,$146 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123472,AT,V 3,4L41R48670 ,1,$128 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123472,AT,V 4,5WS1C40285 ,2,$116 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123472,AT,V 2,5MS1Q52207 ,3,$702 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123472,AT,V 2,5MS1Q52208 ,2,$291 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123583,AT,V 2,5MS1H14179 ,1,$101 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123773,AT,V 3,4L41R48670 ,1,$128 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123773,AT,V 13,4L41T87584 ,1,$39 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123773,AT,V 2,5MS1Q52208 ,2,$291 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123574,AT,V 3,4L41R48670 ,1,$125 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123574,AT,V 4,5WS1C40285 ,1,$60 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123574,AT,V 2,5MS1H14180 ,1,$80 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123574,AT,V 2,5MS1Q52207 ,1,$235 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123529,AT,V 3,4L41R48670 ,1,$128 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123529,AT,V 4,5WS1C40285 ,1,$58 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123529,AT,V 4,5WS1G38109 ,1,$48 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123529,AT,V 13,4L41T87584 ,1,$39 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123529,AT,V 2,5MS1Q52207 ,1,$243 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123529,AT,V 2,5MS1Q52208 ,1,$143 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123653,AT,V 2,5MS1Q52208 ,3,$430 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123606,AT,V 3,4L41R48670 ,1,$116 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123606,AT,V 4,5WS1C40284 ,1,$29 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123606,AT,V 2,5MS1H14180 ,2,$147 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123606,AT,V 2,5MS1Q52208 ,1,$147 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123505,AT,V 2,5MS1H14180 ,1,$78 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123505,AT,V 2,5MS1Q52208 ,1,$145 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123597,AT,V 16,4L41M52488 ,1,$135 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123597,AT,V 4,5WS0X58669 ,1,$68 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123597,AT,V 4,5WS1G38108 ,1,$106 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123597,AT,V 2,5MS1Q52208 ,3,$432 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123646,AT,V 3,4L41R48670 ,1,$130 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123646,AT,V 4,5WS1C40285 ,1,$53 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123646,AT,V 2,5MS1Q52208 ,1,$143 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123641,AT,V 4,5WS1C40283 ,1,$68 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123641,AT,V 4,5WS1G38115 ,2,$174 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123506,BD,V 4,5WS0X58671 ,1,$29 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123506,BD,V 2,5MS1Q52208 ,2,$290 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123542,BD,V 5,4L41R70959 ,1,$101 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123542,BD,V 2,5MS1Q52208 ,1,$146 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123603,BD,V 7,4L41F30091 ,1,$117 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123603,BD,V 4,5WS1C40284 ,1,$29 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123603,BD,V 4,5WS1C40285 ,1,$58 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123603,BD,V 2,5MS1Q52207 ,1,$232 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123603,BD,V 2,5MS1Q52208 ,1,$146 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123580,BD,V 2,5MS1H14180 ,1,$74 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123694,BD,V 4,5WS1C40283 ,1,$68 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123694,BD,V 2,5MS1Q52208 ,3,$432 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123478,BD,V 4,5WS0X58671 ,1,$29 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123478,BD,V 4,5WS1G38110 ,1,$49 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123693,BD,V 4,5WS1C40284 ,1,$29 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123693,BD,V 4,5WS1G38109 ,1,$49 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123565,BD,V 3,4L41R48670 ,1,$105 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123565,BD,V 2,5MS1Q52208 ,1,$137 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123923,BF,V 4,5WS1C40285 ,1,$59 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123923,BF,V 2,5MS1Q52208 ,1,$150 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123919,BF,V 4,5WS0X58672 ,1,$59 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123919,BF,V 4,5WS1G38114 ,1,$67 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123919,BF,V 2,5MS1Q52208 ,2,$259 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123918,BF,V 2,5MS1Q52208 ,1,$146 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123667,BF,V 4,5WS0X58669 ,1,$69 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123667,BF,V 2,5MS1Q52207 ,1,$240 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123667,BF,V 2,5MS1Q52208 ,1,$146 
FY26'Q2,9/15/2025 0:00,25-Sep,Consumer,SM 7,123835,BF,V 2,5MS1Q52208 ,2,$292 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123600,AR,V 2,5MS1H14180 ,1,$79 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123600,AR,V 2,5MS1Q52207 ,1,$240 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123600,AR,V 2,5MS1Q52208 ,2,$294 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123483,AR,V 7,4L41F30091 ,3,$370 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123483,AR,V 4,5WS1C40283 ,1,$70 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123552,AR,V 2,5MS1Q52207 ,1,$248 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123647,AR,V 2,5MS1H14180 ,1,$78 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123647,AR,V 2,5MS1Q52208 ,1,$147 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123520,AR,V 4,5WS0X58672 ,2,$117 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123491,AR,V 2,5MS1Q52207 ,1,$244 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123491,AR,V 2,5MS1Q52208 ,2,$276 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123491,AR,V 2,SAASPCMS01 ,1,$23 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123573,AR,V 4,5WS1C40283 ,1,$68 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123573,AR,V 4,5WS1G38113 ,1,$108 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123573,AR,V 2,5MS1Q52208 ,1,$143 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123809,AR,V 13,4L41T87583 ,1,$96 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123809,AR,V 2,5MS1H14179 ,1,$100 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123809,AR,V 2,5MS1Q52208 ,2,$296 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123613,AR,V 13,4L41T87584 ,1,$37 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123613,AR,V 2,5MS1Q52208 ,1,$149 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123879,AR,V 2,5MS1H14180 ,1,$74 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123879,AR,V 2,5MS1Q52208 ,1,$132 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123614,AR,V 4,5WS1C40283 ,1,$66 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123614,AR,V 13,4L41T87584 ,1,$39 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123614,AR,V 2,5MS1Q52208 ,1,$144 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123614,AR,V 8,4L41T85489 ,1,$76 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123904,AR,V 3,4L41R48670 ,1,$123 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123904,AR,V 4,5WS0X58669 ,1,$70 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123904,AR,V 4,5WS1G38111 ,1,$86 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123904,AR,V 13,4L41T87583 ,1,$96 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123904,AR,V 2,5MS1Q52208 ,1,$122 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123512,AR,V 13,4L41T87584 ,1,$35 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123512,AR,V 2,5MS1H14180 ,2,$140 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123512,AR,V 2,5MS1Q52208 ,1,$143 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123474,AR,V 4,5WS0X58670 ,1,$41 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123474,AR,V 2,5MS1H14180 ,1,$77 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123544,AR,V 3,4L41R48670 ,1,$128 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123544,AR,V 2,5MS1H14180 ,1,$77 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123544,AR,V 2,5MS1Q52207 ,1,$240 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123544,AR,V 2,5MS1Q52208 ,3,$435 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123472,AT,V 4,5WS1C40285 ,1,$57 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123472,AT,V 4,5WS1G38113 ,1,$110 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123472,AT,V 2,5MS1Q52207 ,1,$239 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123472,AT,V 2,5MS1Q52208 ,4,$588 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123574,AT,V 7,4L41F30091 ,1,$121 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123574,AT,V 4,5WS0X58672 ,1,$59 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123574,AT,V 2,5MS1H14180 ,1,$77 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123574,AT,V 2,5MS1Q52208 ,1,$144 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123529,AT,V 2,5MS1H14180 ,1,$78 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123529,AT,V 2,5MS1Q52207 ,1,$241 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123529,AT,V 2,5MS1Q52208 ,2,$292 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123606,AT,V 2,5MS1Q52208 ,2,$294 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123505,AT,V 2,5MS1H14180 ,1,$77 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123505,AT,V 2,5MS1Q52208 ,1,$143 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123597,AT,V 3,4L41R48670 ,1,$129 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123597,AT,V 4,5WS1C40285 ,1,$59 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123597,AT,V 2,5MS1Q52207 ,2,$482 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123597,AT,V 2,5MS1Q52208 ,2,$289 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123868,AT,V 3,4L41R48670 ,1,$119 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123868,AT,V 4,5WS1C40285 ,1,$58 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123868,AT,V 4,5WS1G38111 ,1,$87 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123868,AT,V 2,5MS1Q52208 ,4,$581 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123646,AT,V 4,5WS1G38113 ,1,$108 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123646,AT,V 2,5MS1Q52208 ,1,$147 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123641,AT,V 3,4L41R48670 ,1,$129 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123641,AT,V 2,5MS1Q52207 ,1,$244 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123641,AT,V 2,5MS1Q52208 ,3,$426 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123506,BD,V 4,5WS1C40284 ,1,$29 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123506,BD,V 2,5MS1Q52208 ,2,$294 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123542,BD,V 4,5WS1C40283 ,1,$68 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123542,BD,V 4,5WS1G38113 ,1,$106 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123603,BD,V 4,5WS1C40285 ,1,$58 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123603,BD,V 4,5WS1G38113 ,1,$106 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123603,BD,V 13,4L41T87584 ,1,$39 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123603,BD,V 2,5MS1H14180 ,1,$67 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123603,BD,V 2,5MS1Q52208 ,2,$292 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123580,BD,V 2,5MS1Q52207 ,1,$228 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123580,BD,V 2,5MS1Q52208 ,1,$138 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123580,BD,V 17,4L41U25709 ,1,$100 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123694,BD,V 3,4L41R48670 ,1,$129 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123694,BD,V 2,5MS1Q52208 ,1,$146 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123478,BD,V 16,4L41M52488 ,1,$137 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123478,BD,V 4,5WS1C40283 ,1,$70 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123478,BD,V 2,5MS1Q52207 ,1,$244 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123693,BD,V 4,5WS1C40283 ,1,$67 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123693,BD,V 2,5MS1H14179 ,1,$100 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123923,BF,V 4,5WS1C40282 ,1,$42 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123923,BF,V 2,5MS1Q52207 ,1,$238 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123919,BF,V 4,5WS0X58672 ,1,$60 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123919,BF,V 4,5WS1G38111 ,3,$156 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123919,BF,V 2,5MS1H14180 ,1,$70 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123699,BF,V 3,4L41R48670 ,1,$129 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123699,BF,V 4,5WS1C40283 ,1,$68 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123699,BF,V 4,5WS1C40285 ,1,$58 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123699,BF,V 13,4L41T87584 ,2,$78 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123699,BF,V 2,5MS1Q52207 ,2,$485 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123699,BF,V 8,4L41T85485 ,1,$313 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123918,BF,V 3,4L41R48670 ,1,$132 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123918,BF,V 2,5MS1H14180 ,1,$80 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123918,BF,V 8,4L41M65130 ,1,$72 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123667,BF,V 3,4L41R48670 ,1,$129 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123667,BF,V 4,5WS1C40282 ,1,$49 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123667,BF,V 4,5WS1C40283 ,1,$58 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123667,BF,V 4,5WS1G38109 ,1,$49 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123667,BF,V 4,5WS1G38113 ,1,$92 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123667,BF,V 2,5MS1Q52207 ,1,$244 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123667,BF,V 2,5MS1Q52208 ,1,$146 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123667,BF,V 8,4L41M65130 ,1,$68 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123835,BF,V 13,4L41T87584 ,1,$37 
FY26'Q2,9/22/2025 0:00,25-Sep,Consumer,SM 7,123835,BF,V 2,5MS1H14180 ,2,$145 
FY26'Q2,9/29/2025 0:00,25-Sep,Consumer,SM 7,123552,AR,V 4,5WS1C40285 ,1,$57 
FY26'Q2,9/29/2025 0:00,25-Sep,Consumer,SM 7,123552,AR,V 2,5MS1Q52208 ,1,$136 
FY26'Q2,9/29/2025 0:00,25-Sep,Consumer,SM 7,123647,AR,V 13,4L41T87584 ,1,$54 
FY26'Q2,9/29/2025 0:00,25-Sep,Consumer,SM 7,123520,AR,V 2,5MS1Q52208 ,1,$150 
FY26'Q2,9/29/2025 0:00,25-Sep,Consumer,SM 7,123491,AR,V 2,5MS1Q52207 ,2,$479 
FY26'Q2,9/29/2025 0:00,25-Sep,Consumer,SM 7,123809,AR,V 2,5MS1H14180 ,1,$80 
FY26'Q2,9/29/2025 0:00,25-Sep,Consumer,SM 7,123809,AR,V 2,5MS1Q52208 ,1,$150 
FY26'Q2,9/29/2025 0:00,25-Sep,Consumer,SM 7,123879,AR,V 2,5MS1Q52208 ,1,$145 
FY26'Q2,9/29/2025 0:00,25-Sep,Consumer,SM 7,123904,AR,V 2,5MS1Q52207 ,1,$232 
FY26'Q2,9/29/2025 0:00,25-Sep,Consumer,SM 7,123474,AR,V 4,5WS0X58669 ,1,$70 
FY26'Q2,9/29/2025 0:00,25-Sep,Consumer,SM 7,123472,AT,V 2,5MS1Q52208 ,1,$150 
FY26'Q2,9/29/2025 0:00,25-Sep,Consumer,SM 7,123583,AT,V 3,4L41R48670 ,1,$132 
FY26'Q2,9/29/2025 0:00,25-Sep,Consumer,SM 7,123583,AT,V 13,4L41T87584 ,1,$40 
FY26'Q2,9/29/2025 0:00,25-Sep,Consumer,SM 7,123583,AT,V 2,5MS1H14179 ,1,$104 
FY26'Q2,9/29/2025 0:00,25-Sep,Consumer,SM 7,123583,AT,V 2,5MS1H14180 ,1,$77 
FY26'Q2,9/29/2025 0:00,25-Sep,Consumer,SM 7,123574,AT,V 3,4L41R48670 ,1,$117 
FY26'Q2,9/29/2025 0:00,25-Sep,Consumer,SM 7,123574,AT,V 2,5MS1Q52208 ,3,$431 
FY26'Q2,9/29/2025 0:00,25-Sep,Consumer,SM 7,123529,AT,V 4,5WS0X58672 ,1,$57 
FY26'Q2,9/29/2025 0:00,25-Sep,Consumer,SM 7,123529,AT,V 2,5MS1Q52208 ,1,$143 
FY26'Q2,9/29/2025 0:00,25-Sep,Consumer,SM 7,123606,AT,V 2,5MS1Q52208 ,1,$144 
FY26'Q2,9/29/2025 0:00,25-Sep,Consumer,SM 7,123505,AT,V 3,4L41R48670 ,1,$131 
FY26'Q2,9/29/2025 0:00,25-Sep,Consumer,SM 7,123505,AT,V 18,4L41N42835 ,1,$197 
FY26'Q2,9/29/2025 0:00,25-Sep,Consumer,SM 7,123505,AT,V 11,4L41J60954 ,1,$69 
FY26'Q2,9/29/2025 0:00,25-Sep,Consumer,SM 7,123505,AT,V 4,5WS0X58669 ,1,$65 
